        P4        day      smi_i  curvature   Swin_max   SWin_int   Qnet_max   Qnet_int     LE_max     LE_int  LEveg_max  LEveg_int LEsoil_max LEsoil_int  LEliq_max  LEliq_int     SH_max     SH_int     GR_max     GR_int evafra_ave        beta_ave     Ra_14h     Ra_ave          Rs_14h          Rs_ave   Anet_min   Resp_max    NEE_min    wce_min   Anet_int   Resp_int    NEE_int    wce_int  wce_h_int  wcs_h_int    wce_wcs      WUEplt_ave      WUEeco_ave      WUEint_ave      WUEplt_std      WUEeco_std      WUEint_std   tm_range     tm_max     qm_ave  co2_range    co2_min      h_max      h_ran  lcl_h_min   wg_range     ts_max  wqe_h_int  wqs_h_int    wqe_wqs    wqe_int    VPD_ave     CD_ave   Anet_SUM    DTU_SUM        DVR evafra_14h  SWnet_12h  SWnet_int    thetam0        lai       cveg     qm_18h    wts_int    wte_int  wts_h_int  wte_h_int   w2_range       wg_0       w2_0
   4.10886 236.0000000        nan   11.00000  783.87000   23.86101  487.01000   13.80690   82.43000    2.63635   82.40300    2.63546    0.03392    0.00088    0.00000    0.00000  376.00000   10.21351   29.17600    0.95705    0.29289         4.39703   22.93000   26.86104       823.50000       762.55958   -0.40120    0.19160   -0.22620   -6.12800  -13.69338    6.27613   -7.41725  -54.76048  -49.73000   -4.66800   10.65338        -4.08860        -2.31599        -0.13200         1.87538         1.38484         0.03530   16.50000  302.54000    8.19457   54.80000  367.10000 1638.80000 1408.72000  115.55000    0.00009  307.04000   -3.23394    0.80209   -4.03189   -6.44177   16.80684  216.88671   13.68000    0.00000    0.00000    0.21463  626.24000   19.13653  286.04000    0.04685    0.04577    7.91200   10.22398    2.08778    9.63531    1.95837    0.00071    0.06010    0.06130
   4.79979 216.0000000        nan   12.00000  783.87000   23.86101  521.35000   14.87465  383.25000   11.00534  375.57000   10.76934    7.69990    0.23599    0.00000    0.00000  129.16000    3.22319   19.83600    0.64612    0.82054         0.38063   26.68000   31.24914        58.37000        66.27907   -2.34200    0.10370   -2.23890   -2.98600  -75.62133    3.76307  -71.85826  -12.63982  -21.98000  -56.97000    0.38582        -5.62632        -5.20052        -0.05955         2.55952         2.35584         0.01021   11.43000  297.46000    9.85902   79.10000  342.70000 1090.60000  860.56000  108.92000    0.00780  299.01000   -4.11213    4.61909   -0.89025   -7.16176    7.71932  123.59910   75.55000    0.00000    0.00000    0.83562  626.24000   19.13653  286.03000    0.00387    0.00386   10.86000    3.22649    0.82561    5.07364    1.19717    0.00290    0.11000    0.11000
   4.79979 217.0000000        nan   12.00000  783.87000   23.86101  521.08000   14.86664  381.22000   10.95036  374.49000   10.74289    6.76230    0.20748    0.00000    0.00000  129.71000    3.27059   19.83400    0.64570    0.81728         0.38750   26.63000   31.21800        59.50000        67.44853   -2.32600    0.10420   -2.22230   -3.01400  -75.06466    3.77725  -71.28741  -12.94559  -22.25000  -56.34000    0.39492        -5.59826        -5.18554        -0.06015         2.55107         2.35514         0.01036   11.48000  297.51000    9.84041   78.80000  343.00000 1095.40000  865.36000  109.27000    0.00724  299.07000   -4.10607    4.57977   -0.89657   -7.16714    7.79209  124.31594   74.99000    0.00000    0.00000    0.83204  626.24000   19.13653  286.03000    0.00439    0.00438   10.83000    3.27394    0.83410    5.11493    1.20378    0.00300    0.10220    0.10710
   4.79979 218.0000000        nan   12.00000  783.87000   23.86101  520.76000   14.85709  378.78000   10.88407  373.00000   10.70577    5.81410    0.17831    0.00000    0.00000  130.35000    3.32737   19.84400    0.64565    0.81340         0.39577   26.58000   31.18003        60.91000        68.89939   -2.30500    0.10480   -2.20080   -3.05000  -74.37305    3.79444  -70.57861  -13.32099  -22.59000  -55.59000    0.40637        -5.56541        -5.16560        -0.06087         2.54112         2.35274         0.01054   11.53000  297.56000    9.81820   78.30000  343.50000 1101.10000  871.06000  109.64000    0.00696  299.15000   -4.09903    4.53300   -0.90426   -7.17388    7.87852  125.17157   74.30000    0.00000    0.00000    0.82771  626.24000   19.13653  286.03000    0.00497    0.00496   10.79000    3.33078    0.84427    5.16386    1.21161    0.00310    0.09500    0.10410
   4.79979 219.0000000        nan   12.00000  783.87000   23.86101  520.38000   14.84545  375.78000   10.80256  371.00000   10.65494    4.82770    0.14763    0.00000    0.00000  131.13000    3.39671   19.87200    0.64617    0.80866         0.40596   26.51000   31.13319        62.68000        70.72387   -2.27900    0.10550   -2.17420   -3.09300  -73.51183    3.81562  -69.69620  -13.78515  -23.00000  -54.66000    0.42078        -5.52667        -5.13991        -0.06175         2.52956         2.34881         0.01076   11.59000  297.62000    9.79162   77.80000  344.00000 1108.00000  877.96000  110.08000    0.00674  299.25000   -4.09048    4.47672   -0.91372   -7.18169    7.98357  126.21256   73.44000    0.00000    0.00000    0.82238  626.24000   19.13653  286.03000    0.00563    0.00562   10.74000    3.40020    0.85667    5.22314    1.22110    0.00316    0.08810    0.10100
   4.79979 220.0000000        nan   12.00000  783.87000   23.86101  519.91000   14.83112  372.06000   10.70130  368.31000   10.58532    3.81760    0.11599    0.00000    0.00000  132.09000    3.48235   19.92300    0.64747    0.80281         0.41869   26.44000   31.07608        64.94000        73.05311   -2.24700    0.10640   -2.14120   -3.14400  -72.43087    3.84213  -68.58874  -14.36488  -23.50000  -53.52000    0.43909        -5.48051        -5.10647        -0.06283         2.51549         2.34256         0.01105   11.67000  297.70000    9.75939   77.30000  344.60000 1116.40000  886.36000  110.59000    0.00629  299.36000   -4.08010    4.40829   -0.92555   -7.19085    8.11209  127.49287   72.36000    0.00000    0.00000    0.81574  626.24000   19.13653  286.03000    0.00639    0.00636   10.68000    3.48592    0.87199    5.29571    1.23275    0.00320    0.08150    0.09780
   4.79979 221.0000000        nan   12.00000  783.87000   23.86101  519.34000   14.81388  367.54000   10.57830  364.78000   10.49277    2.83990    0.08553    0.00000    0.00000  135.37000    3.58582   20.00400    0.64975    0.79575         0.43436   26.35000   31.00936        67.78000        75.96722   -2.20700    0.10750   -2.10030   -3.20600  -71.11055    3.87466  -67.23589  -15.07224  -24.11000  -52.15000    0.46232        -5.42726        -5.06441        -0.06413         2.49908         2.33396         0.01139   11.77000  297.80000    9.72111   76.50000  345.40000 1126.50000  896.46000  111.13000    0.00528  299.51000   -4.06762    4.32694   -0.94007   -7.20094    8.26611  129.03128   71.04000    0.00000    0.00000    0.80766  626.24000   19.13653  286.03000    0.00724    0.00721   10.62000    3.58950    0.89049    5.38242    1.24670    0.00320    0.07541    0.09460
   4.79979 222.0000000        nan   12.00000  783.87000   23.86101  518.66000   14.79322  362.08000   10.42945  360.13000   10.36857    2.03320    0.06087    0.00000    0.00000  140.04000    3.71058   20.12000    0.65320    0.78722         0.45364   26.24000   30.93475        71.37000        79.64883   -2.15800    0.10890   -2.05000   -3.28200  -69.49397    3.91489  -65.57908  -15.93829  -24.84000  -50.52000    0.49169        -5.36646        -5.01044        -0.06570         2.47999         2.32138         0.01182   11.87000  297.91000    9.67631   75.60000  346.30000 1138.50000  908.46000  111.72000    0.00392  299.67000   -4.05252    4.23083   -0.95785   -7.21186    8.45003  130.87375   69.43000    0.00000    0.00000    0.79781  626.24000   19.13653  286.04000    0.00820    0.00817   10.53000    3.71438    0.91280    5.48533    1.26328    0.00317    0.07051    0.09140
   4.79979 223.0000000        nan   12.00000  783.87000   23.86101  517.84000   14.76810  355.38000   10.24660  353.99000   10.20323    1.44690    0.04337    0.00000    0.00000  145.72000    3.86332   20.28100    0.65819    0.77674         0.47782   26.12000   30.84807        76.01000        84.37154   -2.09800    0.11060   -1.98840   -3.37100  -67.51103    3.96513  -63.54590  -17.00426  -25.73000  -48.56000    0.52986        -5.29664        -4.94170        -0.06759         2.45760         2.30323         0.01236   12.00000  298.04000    9.62306   74.60000  347.30000 1152.90000  922.86000  112.34000    0.00266  299.88000   -4.03426    4.11618   -0.98010   -7.22390    8.67237  133.11019   67.45000    0.00000    0.00000    0.78559  626.24000   19.13653  286.04000    0.00929    0.00925   10.44000    3.86727    0.94012    5.60914    1.28328    0.00311    0.06701    0.08820
   4.79979 224.0000000        nan   12.00000  783.87000   23.86101  516.85000   14.73795  347.26000   10.02491  346.23000    9.99236    1.08190    0.03255    0.00000    0.00000  152.56000    4.04796   20.49700    0.66508    0.76401         0.50796   25.97000   30.74531        81.90000        90.34681   -2.02700    0.11270   -1.91520   -3.47900  -65.16052    4.02691  -61.13361  -18.28172  -26.77000  -46.28000    0.57844        -5.21875        -4.85872        -0.06985         2.43232         2.27919         0.01303   12.17000  298.21000    9.56112   73.30000  348.60000 1170.10000  940.06000  112.98000    0.00188  300.12000   -4.01280    3.98211   -1.00771   -7.23665    8.93712  135.77664   65.10000    0.00000    0.00000    0.77058  626.24000   19.13653  286.04000    0.01053    0.01047   10.32000    4.05211    0.97316    5.75619    1.30714    0.00301    0.06491    0.08510
   4.79979 225.0000000        nan   12.00000  783.87000   23.86101  515.65000   14.70115  337.28000    9.75156  336.47000    9.72616    0.84250    0.02541    0.00000    0.00000  160.91000    4.27511   20.78400    0.67448    0.74827         0.54654   25.80000   30.61751        89.54000        98.03557   -1.94200    0.11530   -1.82800   -3.60400  -62.38518    4.10359  -58.28159  -19.81881  -28.00000  -43.64000    0.64161        -5.13136        -4.76078        -0.07255         2.40331         2.24917         0.01385   12.36000  298.40000    9.48813   71.90000  350.00000 1190.80000  960.75000  113.61000    0.00142  300.41000   -3.98698    3.82312   -1.04286   -7.24970    9.25744  139.00775   62.33000    0.00000    0.00000    0.75180  626.24000   19.13653  286.04000    0.01193    0.01185   10.19000    4.27949    1.01382    5.93283    1.33590    0.00289    0.06361    0.08210
   4.79979 226.0000000        nan   12.00000  783.87000   23.86101  514.18000   14.65577  324.87000    9.41078  324.23000    9.39066    0.66670    0.02012    0.00000    0.00000  171.26000    4.55788   21.16300    0.68712    0.72853         0.59721   25.59000   30.45546        99.65000       108.12367   -1.84100    0.11860   -1.72420   -3.75200  -59.11526    4.19953  -54.91573  -21.67707  -29.43000  -40.60000    0.72488        -5.03345        -4.64650        -0.07583         2.36958         2.21276         0.01488   12.59000  298.63000    9.40185   70.30000  351.60000 1216.00000  985.95000  114.22000    0.00113  300.77000   -3.95507    3.63319   -1.08860   -7.26116    9.64951  142.96376   59.06000    0.00000    0.00000    0.72801  626.24000   19.13653  286.04000    0.01351    0.01342   10.03000    4.56254    1.06447    6.14699    1.37093    0.00276    0.06270    0.07920
   4.79979 227.0000000        nan   12.00000  783.87000   23.86101  512.37000   14.59939  309.31000    8.98284  308.81000    8.96703    0.52391    0.01581    0.00000    0.00000  184.17000    4.91273   21.65800    0.70382    0.70351         0.66555   25.35000   30.24646       113.40000       121.66972   -1.72300    0.12280   -1.60230   -3.92800  -55.27330    4.32068  -50.95262  -23.93476  -31.12000  -37.12000    0.83836        -4.92472        -4.51393        -0.07980         2.33032         2.16919         0.01618   12.88000  298.92000    9.29961   68.50000  353.40000 1246.80000 1016.75000  114.76000    0.00089  301.21000   -3.91510    3.40611   -1.14943   -7.26792   10.13180  147.83683   55.22000    0.00000    0.00000    0.69761  626.24000   19.13653  286.04000    0.01531    0.01519    9.84400    4.91777    1.12811    6.40760    1.41377    0.00260    0.06200    0.07640
   4.79979 228.0000000        nan   12.00000  783.87000   23.86101  510.21000   14.53209  290.57000    8.46605  290.17000    8.45359    0.41442    0.01247    0.00000    0.00000  199.72000    5.34140   22.27000    0.72463    0.67289         0.75642   25.07000   29.98672       131.70000       139.55222   -1.58900    0.12790   -1.46370   -4.12900  -50.95558    4.46818  -46.48740  -26.57793  -33.02000  -33.32000    0.99100        -4.81022        -4.36625        -0.08445         2.28637         2.11919         0.01775   13.22000  299.26000    9.18387   66.60000  355.30000 1282.80000 1052.75000  115.14000    0.00072  301.74000   -3.86640    3.14601   -1.22899   -7.26449   10.70290  153.62251   50.91000    0.00000    0.00000    0.66021  626.24000   19.13653  286.04000    0.01734    0.01719    9.63200    5.34689    1.20512    6.71165    1.46406    0.00242    0.06150    0.07380
   4.79979 229.0000000        nan   12.00000  783.87000   23.86101  507.67000   14.45286  268.28000    7.85062  267.97000    7.84093    0.32295    0.00969    0.00000    0.00000  218.23000    5.85248   23.01000    0.74977    0.63581         0.87926   24.76000   29.66899       156.70000       163.48931   -1.43900    0.13400   -1.30880   -4.35600  -46.18037    4.64556  -41.53482  -29.64194  -35.13000  -29.25000    1.20103        -4.69247        -4.20259        -0.08980         2.23751         2.06224         0.01964   13.61000  299.65000    9.05521   64.70000  357.20000 1324.50000 1094.44000  115.30000    0.00057  302.34000   -3.80768    2.85331   -1.33448   -7.24464   11.37069  160.40214   46.14000    0.00000    0.00000    0.61484  626.24000   19.13653  286.04000    0.01964    0.01945    9.39700    5.85848    1.29712    7.06075    1.52217    0.00222    0.06110    0.07140
   4.79979 230.0000000        nan   12.00000  783.87000   23.86101  504.75000   14.36156  242.30000    7.13269  242.06000    7.12527    0.24888    0.00742    0.00000    0.00000  239.88000    6.44968   23.87800    0.77918    0.59168         1.04843   24.44000   29.29038       191.30000       196.01278   -1.27600    0.14140   -1.13950   -4.60700  -41.00059    4.85581  -36.14478  -33.14157  -37.43000  -24.98000    1.49840        -4.57466        -4.02068        -0.09586         2.18386         1.99766         0.02183   14.05000  300.09000    8.91555   62.70000  359.20000 1371.60000 1141.54000  115.36000    0.00045  303.04000   -3.73713    2.53104   -1.47652   -7.19959   12.13642  168.21308   40.96000    0.00000    0.00000    0.56093  626.24000   19.13653  286.04000    0.02225    0.02200    9.14400    6.45628    1.40486    7.45229    1.58775    0.00200    0.06080    0.06920
   4.79979 231.0000000        nan   12.00000  783.87000   23.86101  501.47000   14.25907  212.84000    6.31755  212.67000    6.31225    0.17713    0.00529    0.00000    0.00000  264.57000    7.12918   24.86200    0.81234    0.54041         1.28674   24.10000   28.85287       240.20000       241.00750   -1.10100    0.15000   -0.95820   -4.88100  -35.50985    5.09930  -30.41055  -37.05758  -39.87000  -20.62000    1.93356        -4.46014        -3.81574        -0.10258         2.12599         1.92492         0.02432   14.52000  300.56000    8.76790   60.80000  361.10000 1423.40000 1193.34000  115.52000    0.00030  303.81000   -3.65406    2.18555   -1.67192   -7.12137   12.99359  177.00601   35.48000    0.00000    0.00000    0.49870  626.24000   19.13653  286.04000    0.02519    0.02488    8.88100    7.13650    1.52772    7.87918    1.65966    0.00176    0.06050    0.06720
   4.79979 232.0000000        nan   12.00000  783.87000   23.86101  497.92000   14.14806  180.66000    5.42485  180.54000    5.42084    0.13733    0.00401    0.00000    0.00000  291.73000    7.87506   25.93300    0.84816    0.48280         1.63109   23.77000   28.36826       310.80000       304.52292   -0.92040    0.15970   -0.76970   -5.17500  -29.85162    5.37234  -24.47928  -41.31565  -42.40000  -16.30000    2.60123        -4.35232        -3.57704        -0.10980         2.06489         1.84105         0.02704   15.03000  301.07000    8.61687   59.00000  362.90000 1478.20000 1248.13000  115.56000    0.00027  304.63000   -3.55954    1.82759   -1.94767   -7.00482   13.92244  186.60453   29.83000    0.00000    0.00000    0.42967  626.24000   19.13653  286.04000    0.02853    0.02813    8.61600    7.88313    1.66286    8.32827    1.73570    0.00150    0.06040    0.06540
